;nivel;ITTER107;Territory;Indicators;Type of accommodation;TIME;Value
869265;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-5;102360.0
869266;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-6;89379.0
869267;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-7;100799.0
869268;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-8;161923.0
869269;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-9;100923.0
869270;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-10;91323.0
869271;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-11;69489.0
869272;2;ITG17;Catania;nights spent;total collective accommodation establishments;2015-12;69882.0
869274;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-1;57064.0
869275;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-2;65282.0
869276;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-3;65991.0
869277;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-4;78214.0
869278;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-5;77788.0
869279;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-6;82863.0
869280;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-7;93342.0
869281;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-8;145077.0
869282;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-9;85720.0
869283;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-10;80073.0
869284;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-11;61303.0
869285;2;ITG17;Catania;nights spent;total collective accommodation establishments;2016-12;63684.0
869287;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-1;66673.0
869288;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-2;75967.0
869289;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-3;78543.0
869290;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-4;92993.0
869291;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-5;97777.0
869292;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-6;93303.0
869293;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-7;103776.0
869294;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-8;149357.0
869295;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-9;93562.0
869296;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-10;79280.0
869297;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-11;66952.0
869298;2;ITG17;Catania;nights spent;total collective accommodation establishments;2017-12;70345.0
869300;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-1;64000.0
869301;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-2;70981.0
869302;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-3;74747.0
869303;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-4;89587.0
869304;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-5;93104.0
869305;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-6;90090.0
869306;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-7;103833.0
869307;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-8;157523.0
869308;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-9;93507.0
869309;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-10;80888.0
869310;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-11;69096.0
869311;2;ITG17;Catania;nights spent;total collective accommodation establishments;2018-12;66826.0
869313;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-1;70253.0
869314;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-2;75572.0
869315;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-3;88473.0
869316;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-4;91071.0
869317;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-5;91853.0
869318;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-6;89115.0
869319;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-7;104300.0
869320;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-8;147684.0
869321;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-9;92172.0
869322;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-10;80266.0
869323;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-11;78250.0
869324;2;ITG17;Catania;nights spent;total collective accommodation establishments;2019-12;71164.0
869326;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-1;55985.0
869327;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-2;61644.0
869328;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-3;15737.0
869329;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-4;6973.0
869330;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-5;9876.0
869331;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-6;25095.0
869332;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-7;64848.0
869333;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-8;135172.0
869334;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-9;73593.0
869335;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-10;61092.0
869336;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-11;20552.0
869337;2;ITG17;Catania;nights spent;total collective accommodation establishments;2020-12;20963.0
869339;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-1;17986.0
869340;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-2;24700.0
869341;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-3;28268.0
869342;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-4;24297.0
869343;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-5;37431.0
869344;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-6;68918.0
869345;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-7;106752.0
869346;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-8;166572.0
869347;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-9;89848.0
869348;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-10;73776.0
869349;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-11;55709.0
869350;2;ITG17;Catania;nights spent;total collective accommodation establishments;2021-12;57809.0
875573;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-1;467.0
875574;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-2;98.0
875575;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-3;285.0
875576;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-4;309.0
875577;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-5;558.0
875578;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-6;131.0
875579;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-7;379.0
875580;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-8;441.0
875581;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-9;158.0
875582;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-10;
875583;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-11;
875584;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2008-12;
875586;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-1;58.0
875587;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-2;30.0
875588;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-3;92.0
875589;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-4;260.0
875590;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-5;489.0
875591;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-6;126.0
875592;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-7;193.0
875593;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-8;515.0
875594;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-9;174.0
875595;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-10;232.0
875596;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-11;241.0
875597;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2009-12;10.0
875599;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-1;21.0
875600;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-2;66.0
875601;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-3;247.0
875602;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-4;511.0
875603;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-5;567.0
875604;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-6;608.0
875605;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-7;841.0
875606;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-8;1103.0
875607;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-9;563.0
875608;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-10;883.0
875609;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-11;284.0
875610;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2010-12;187.0
875612;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-1;186.0
875613;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-2;141.0
875614;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-3;328.0
875615;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-4;400.0
875616;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-5;465.0
875617;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-6;287.0
875618;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-7;640.0
875619;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-8;1227.0
875620;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-9;368.0
875621;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-10;319.0
875622;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-11;349.0
875623;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2011-12;394.0
875625;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-1;173.0
875626;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-2;115.0
875627;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-3;163.0
875628;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-4;372.0
875629;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-5;342.0
875630;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-6;434.0
875631;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-7;1008.0
875632;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-8;543.0
875633;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-9;193.0
875634;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-10;489.0
875635;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-11;195.0
875636;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2012-12;152.0
875638;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-1;68.0
875639;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-2;191.0
875640;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-3;219.0
875641;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-4;380.0
875642;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-5;395.0
875643;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-6;236.0
875644;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-7;501.0
875645;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-8;811.0
875646;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-9;444.0
875647;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-10;747.0
875648;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-11;236.0
875649;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2013-12;183.0
875651;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-1;246.0
875652;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-2;311.0
875653;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-3;208.0
875654;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-4;656.0
875655;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-5;863.0
875656;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-6;380.0
875657;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-7;469.0
875658;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-8;654.0
875659;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-9;416.0
875660;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-10;669.0
875661;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-11;304.0
875662;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2014-12;120.0
875664;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-1;110.0
875665;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-2;203.0
875666;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-3;155.0
875667;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-4;473.0
875668;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-5;587.0
875669;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-6;247.0
875670;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-7;281.0
875671;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-8;334.0
875672;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-9;283.0
875673;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-10;499.0
875674;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-11;271.0
875675;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2015-12;104.0
875677;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-1;76.0
875678;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-2;123.0
875679;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-3;193.0
875680;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-4;322.0
875681;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-5;469.0
875682;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-6;250.0
875683;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-7;420.0
875684;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-8;680.0
875685;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-9;533.0
875686;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-10;659.0
875687;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-11;328.0
875688;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2016-12;97.0
875690;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-1;85.0
875691;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-2;93.0
875692;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-3;132.0
875693;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-4;731.0
875694;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-5;759.0
875695;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-6;389.0
875696;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-7;696.0
875697;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-8;1154.0
875698;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-9;541.0
875699;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-10;599.0
875700;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-11;407.0
875701;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2017-12;147.0
875703;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-1;301.0
875704;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-2;207.0
875705;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-3;416.0
875706;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-4;455.0
875707;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-5;625.0
875708;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-6;485.0
875709;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-7;424.0
875710;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-8;873.0
875711;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-9;695.0
875712;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-10;732.0
875713;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-11;347.0
875714;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2018-12;154.0
875716;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-1;180.0
875717;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-2;78.0
875718;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-3;475.0
875719;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-4;527.0
875720;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-5;641.0
875721;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-6;406.0
875722;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-7;673.0
875723;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-8;850.0
875724;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-9;598.0
875725;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-10;629.0
875726;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-11;339.0
875727;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2019-12;372.0
875729;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-1;300.0
875730;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-2;283.0
875731;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-3;89.0
875732;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-4;
875733;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-5;20.0
875734;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-6;45.0
875735;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-7;233.0
875736;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-8;420.0
875737;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-9;384.0
875738;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-10;283.0
875739;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-11;32.0
875740;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2020-12;27.0
875742;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-1;16.0
875743;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-2;2.0
875744;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-3;45.0
875745;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-4;30.0
875746;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-5;83.0
875747;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-6;259.0
875748;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-7;528.0
875749;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-8;798.0
875750;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-9;547.0
875751;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-10;796.0
875752;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-11;311.0
875753;2;ITG15;Caltanissetta;nights spent;other collective accommodation establishments;2021-12;208.0
882414;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-1;5063.0
882415;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-2;5930.0
882416;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-3;7584.0
882417;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-4;8215.0
882418;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-5;8708.0
882419;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-6;7633.0
882420;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-7;8842.0
882421;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-8;6258.0
882422;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-9;5123.0
882423;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-10;5984.0
882424;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-11;6229.0
882425;2;ITG16;Enna;nights spent;hotels and similar establishments;2008-12;5654.0
882427;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-1;4741.0
882428;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-2;4858.0
882429;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-3;6710.0
882430;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-4;7929.0
882431;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-5;7784.0
882432;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-6;5710.0
882433;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-7;6225.0
882434;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-8;6267.0
882435;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-9;5340.0
882436;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-10;4740.0
882437;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-11;6257.0
882438;2;ITG16;Enna;nights spent;hotels and similar establishments;2009-12;5772.0
882440;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-1;4288.0
882441;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-2;5434.0
882442;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-3;6541.0
882443;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-4;9378.0
882444;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-5;8295.0
882445;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-6;6574.0
882446;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-7;6467.0
882447;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-8;5431.0
882448;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-9;6001.0
882449;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-10;4793.0
882450;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-11;7240.0
882451;2;ITG16;Enna;nights spent;hotels and similar establishments;2010-12;6794.0
882453;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-1;3902.0
882454;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-2;4686.0
882455;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-3;5991.0
882456;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-4;7802.0
882457;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-5;7031.0
882458;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-6;6021.0
882459;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-7;5629.0
882460;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-8;5898.0
882461;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-9;4267.0
882462;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-10;4941.0
882463;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-11;6055.0
882464;2;ITG16;Enna;nights spent;hotels and similar establishments;2011-12;4529.0
882466;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-1;3377.0
882467;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-2;5558.0
882468;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-3;7941.0
882469;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-4;8316.0
882470;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-5;8719.0
882471;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-6;6810.0
882472;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-7;6436.0
882473;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-8;5345.0
882474;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-9;4647.0
882475;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-10;4498.0
882476;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-11;4670.0
882477;2;ITG16;Enna;nights spent;hotels and similar establishments;2012-12;4497.0
882479;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-1;2562.0
882480;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-2;2839.0
882481;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-3;4515.0
882482;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-4;5947.0
882483;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-5;4980.0
882484;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-6;3663.0
882485;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-7;3556.0
882486;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-8;4873.0
882487;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-9;3574.0
882488;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-10;4226.0
882489;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-11;4860.0
882490;2;ITG16;Enna;nights spent;hotels and similar establishments;2013-12;4491.0
882492;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-1;2875.0
882493;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-2;3377.0
882494;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-3;4621.0
882495;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-4;5542.0
882496;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-5;6719.0
882497;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-6;4224.0
882498;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-7;4409.0
882499;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-8;5337.0
882500;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-9;4975.0
882501;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-10;5079.0
882502;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-11;6192.0
882503;2;ITG16;Enna;nights spent;hotels and similar establishments;2014-12;5254.0
882505;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-1;2995.0
882506;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-2;2434.0
882507;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-3;6128.0
882508;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-4;8102.0
882509;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-5;8962.0
882510;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-6;7261.0
882511;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-7;5445.0
